locus	intron
40	7:2618160:2622146:clu_100384_NA
40	7:2621711:2622214:clu_100384_NA
40	7:2626005:2627148:clu_100388_NA
40	7:2626005:2627199:clu_100388_NA
40	7:2626005:2627456:clu_100388_NA
40	7:2627311:2627456:clu_100388_NA
40	7:2627511:2629541:clu_100389_NA
40	7:2634610:2637321:clu_100390_NA
40	7:2641098:2645510:clu_100392_NA
40	7:2644625:2645510:clu_100392_NA
40	7:2687272:2687593:clu_100398_NA
40	7:2698649:2701302:clu_100399_NA
40	7:2699674:2701302:clu_100399_NA
40	7:2773135:2834354:clu_100408_NA
40	7:2834777:2851232:clu_100410_NA
40	7:2834777:2878707:clu_100410_NA
40	7:2834777:2883487:clu_100410_NA
40	7:2834777:2910258:clu_100410_NA
40	7:2878757:2883487:clu_100410_NA
40	7:3479888:3480968:clu_100421_NA
40	7:3522435:3645884:clu_100421_NA
40	7:3625823:3658712:clu_100421_NA
40	7:3658840:3678636:clu_100426_NA
40	7:3658871:3678636:clu_100426_NA
40	7:3678742:3681590:clu_100427_NA
40	7:3681737:3693875:clu_100428_NA
40	7:3681737:3861082:clu_100428_NA
40	7:3991552:3998563:clu_100433_NA
40	7:3991552:3998565:clu_100433_NA
40	7:4002483:4006950:clu_100434_NA
40	7:4007066:4011098:clu_100436_NA
40	7:4009087:4011098:clu_100436_NA
40	7:4011244:4014001:clu_100437_NA
40	7:4014177:4026818:clu_100438_NA
40	7:4026954:4027977:clu_100438_NA
40	7:4026954:4050598:clu_100438_NA
40	7:4825315:4825632:clu_100468_NA
40	7:4826059:4827227:clu_100469_NA
40	7:4874865:4875989:clu_100477_NA
40	7:4874870:4876047:clu_100477_NA
40	7:4876236:4877636:clu_100478_NA
40	7:4876236:4917236:clu_100478_NA
40	7:5013792:5014731:clu_100484_NA
40	7:5023404:5024593:clu_100486_NA
40	7:5055854:5087664:clu_100485_NA
40	7:5097410:5109658:clu_100489_NA
40	7:5103386:5109658:clu_100489_NA
40	7:5340708:5342458:clu_100503_NA
40	7:5434226:5463072:clu_100520_NA
41	7:76408039:76412342:clu_102688_NA
41	7:76885826:76887997:clu_102701_NA
41	7:76950136:76950650:clu_102719_NA
41	7:76958708:76959556:clu_102720_NA
41	7:76959684:76978668:clu_102720_NA
41	7:76999750:77003387:clu_102724_NA
41	7:77005157:77006165:clu_102724_NA
41	7:77028854:77033876:clu_102726_NA
41	7:77033932:77035346:clu_102726_NA
41	7:77287387:77290515:clu_102737_NA
41	7:77287387:77291963:clu_102737_NA
41	7:77287387:77314519:clu_102737_NA
41	7:77288635:77291963:clu_102737_NA
41	7:77288635:77325213:clu_102737_NA
41	7:77290650:77291963:clu_102737_NA
41	7:77290650:77313407:clu_102737_NA
41	7:77290650:77325213:clu_102737_NA
41	7:77292234:77313407:clu_102737_NA
41	7:77292234:77325213:clu_102737_NA
41	7:77313568:77314519:clu_102737_NA
41	7:77314645:77325213:clu_102737_NA
41	7:77314645:77325435:clu_102737_NA
41	7:77325335:77326207:clu_102737_NA
41	7:77649293:77694891:clu_102752_NA
41	7:77649293:77708264:clu_102752_NA
41	7:77655421:77694891:clu_102752_NA
41	7:77664527:77708264:clu_102752_NA
41	7:77668948:77708264:clu_102752_NA
41	7:77975360:78119078:clu_102758_NA
41	7:78131104:78150747:clu_102760_NA
41	7:78148443:78150747:clu_102760_NA
41	7:78150962:78183884:clu_102765_NA
41	7:78150962:78256436:clu_102765_NA
41	7:78183988:78256436:clu_102765_NA
41	7:78212811:78256436:clu_102765_NA
41	7:78256555:78400215:clu_102766_NA
41	7:79044990:79082336:clu_102767_NA
41	7:79082971:79084202:clu_102770_NA
41	7:79082971:79088163:clu_102770_NA
41	7:79084323:79087975:clu_102770_NA
41	7:79085496:79088163:clu_102770_NA
42	7:113726666:113928074:clu_103973_NA
42	7:113803143:113928074:clu_103973_NA
42	7:114562691:114562982:clu_103983_NA
42	7:114619836:114655742:clu_103984_NA
42	7:114654587:114655742:clu_103984_NA
43	7:113726666:113928074:clu_103973_NA
43	7:113803143:113928074:clu_103973_NA
43	7:114562691:114562982:clu_103983_NA
43	7:114619836:114655742:clu_103984_NA
43	7:114654587:114655742:clu_103984_NA
44	8:8860681:8865480:clu_96486_NA
44	8:8870667:8873832:clu_96487_NA
44	8:9584230:9592375:clu_96501_NA
44	8:9590954:9592375:clu_96501_NA
44	8:9629933:9634160:clu_96505_NA
44	8:9757708:9758055:clu_96511_NA
44	8:9757796:9758065:clu_96511_NA
44	8:9761263:9761580:clu_96512_NA
44	8:9763544:9763785:clu_96517_NA
44	8:9844271:9848136:clu_96517_NA
44	8:9895841:9912436:clu_96517_NA
44	8:9912168:10006658:clu_96522_NA
44	8:9912168:10065343:clu_96522_NA
44	8:9953553:10006658:clu_96522_NA
44	8:9953553:10065343:clu_96522_NA
44	8:9953828:10006658:clu_96522_NA
44	8:9953828:10065343:clu_96522_NA
44	8:10006774:10065343:clu_96522_NA
44	8:10065411:10071356:clu_96522_NA
44	8:10065411:10102614:clu_96522_NA
44	8:10071428:10102614:clu_96522_NA
44	8:10102733:10159044:clu_96523_NA
44	8:10158941:10159044:clu_96523_NA
44	8:10159148:10163019:clu_96524_NA
44	8:10159148:10177393:clu_96524_NA
44	8:10163257:10177393:clu_96524_NA
44	8:10177499:10211126:clu_96525_NA
44	8:10177499:10285658:clu_96525_NA
44	8:10328038:10328326:clu_96526_NA
44	8:10328532:10331326:clu_96527_NA
44	8:10328532:10331729:clu_96527_NA
44	8:10331672:10331768:clu_96533_NA
44	8:10331672:10331965:clu_96533_NA
44	8:10331672:10332030:clu_96533_NA
44	8:10331885:10331965:clu_96533_NA
44	8:10334793:10334953:clu_96528_NA
44	8:10334793:10335271:clu_96528_NA
44	8:10337702:10337910:clu_96529_NA
44	8:10337702:10338056:clu_96529_NA
44	8:10337702:10338692:clu_96529_NA
44	8:10337702:10339266:clu_96529_NA
44	8:10337702:10339371:clu_96529_NA
44	8:10337702:10339714:clu_96529_NA
44	8:10340804:10342683:clu_96530_NA
44	8:10340804:10343339:clu_96530_NA
44	8:10342791:10344971:clu_96530_NA
44	8:10342791:10345921:clu_96530_NA
44	8:10584176:10587706:clu_96539_NA
44	8:10584176:10677703:clu_96539_NA
44	8:10689253:10692176:clu_96542_NA
44	8:10692285:10697248:clu_96543_NA
44	8:10708241:10710180:clu_96545_NA
44	8:10708241:10710184:clu_96545_NA
44	8:10708241:10710384:clu_96545_NA
44	8:10708241:10713726:clu_96545_NA
44	8:10708241:10713967:clu_96545_NA
44	8:10708255:10713726:clu_96545_NA
44	8:10708353:10713726:clu_96545_NA
44	8:10710312:10713726:clu_96545_NA
44	8:10747278:10756125:clu_96543_NA
44	8:10782340:11058085:clu_96548_NA
44	8:10966434:11058085:clu_96548_NA
44	8:11149404:11152703:clu_96554_NA
44	8:11177347:11180134:clu_96557_NA
44	8:11215687:11216723:clu_96563_NA
44	8:11215687:11219144:clu_96563_NA
44	8:11215687:11222229:clu_96563_NA
44	8:11216793:11218895:clu_96563_NA
44	8:11216793:11218930:clu_96563_NA
44	8:11216793:11218983:clu_96563_NA
44	8:11216793:11219144:clu_96563_NA
44	8:11216793:11220417:clu_96563_NA
44	8:11216793:11222229:clu_96563_NA
44	8:11219044:11219144:clu_96563_NA
44	8:11219316:11220417:clu_96563_NA
44	8:11282145:11324135:clu_96561_NA
44	8:11283473:11301540:clu_96561_NA
44	8:11710988:11721885:clu_96592_NA
44	8:11808431:11872340:clu_96595_NA
44	8:11821731:11872340:clu_96595_NA
44	8:11826227:11872340:clu_96595_NA
44	8:11845292:11872340:clu_96595_NA
44	8:11851631:11872340:clu_96595_NA
44	8:11867361:11872340:clu_96595_NA
44	8:11867402:11867687:clu_96595_NA
44	8:11867402:11872340:clu_96595_NA
44	8:11870183:11872340:clu_96595_NA
44	8:11979669:12002249:clu_96596_NA
44	8:11979669:12003148:clu_96596_NA
44	8:12003209:12003441:clu_96597_NA
44	8:12003209:12003457:clu_96597_NA
44	8:12003209:12034332:clu_96597_NA
44	8:12003524:12008506:clu_96597_NA
44	8:12003524:12026155:clu_96597_NA
44	8:12034474:12034891:clu_96597_NA
44	8:12037953:12282411:clu_96599_NA
45	8:52210125:52252184:clu_97714_NA
45	8:52233457:52258393:clu_97714_NA
45	8:52252313:52258397:clu_97714_NA
45	8:52252313:52284433:clu_97714_NA
45	8:52252341:52258393:clu_97714_NA
45	8:52252341:52258397:clu_97714_NA
45	8:52254572:52258393:clu_97714_NA
45	8:52361678:52365647:clu_97718_NA
45	8:52366345:52370058:clu_97719_NA
45	8:52450721:52469400:clu_97721_NA
45	8:52493637:52505187:clu_97721_NA
45	8:52733278:52744004:clu_97722_NA
45	8:52746249:52758221:clu_97723_NA
45	8:52812006:52823980:clu_97726_NA
45	8:52812006:52825617:clu_97726_NA
45	8:52812406:52822129:clu_97726_NA
45	8:52812406:52823980:clu_97726_NA
45	8:52812406:52858996:clu_97726_NA
45	8:52812406:52859399:clu_97726_NA
45	8:52812585:52825617:clu_97726_NA
45	8:52812585:52858996:clu_97726_NA
45	8:52812767:52822129:clu_97726_NA
45	8:52812767:52823980:clu_97726_NA
45	8:52812767:52854558:clu_97726_NA
45	8:52812767:52858996:clu_97726_NA
45	8:52822320:52825617:clu_97726_NA
45	8:52825740:52854558:clu_97726_NA
45	8:52825740:52859399:clu_97726_NA
45	8:52825740:52934976:clu_97726_NA
45	8:52825740:53020887:clu_97726_NA
45	8:52854743:52858996:clu_97726_NA
45	8:53002736:53020887:clu_97726_NA
45	8:53092872:53113622:clu_97733_NA
45	8:53092872:53122590:clu_97733_NA
45	8:53113936:53124639:clu_97733_NA
45	8:53119310:53124639:clu_97733_NA
45	8:53142637:53159146:clu_97734_NA
45	8:53142637:53161039:clu_97734_NA
45	8:53159224:53161039:clu_97734_NA
45	8:53159321:53161039:clu_97734_NA
45	8:53558427:53568568:clu_97739_NA
45	8:53598080:53599413:clu_97742_NA
45	8:53682650:53689006:clu_97747_NA
45	8:53682655:53689006:clu_97747_NA
45	8:54792846:54859225:clu_97767_NA
45	8:54793014:54852136:clu_97767_NA
45	8:54793644:54841107:clu_97767_NA
46	8:91837053:91884356:clu_98539_NA
46	8:92090896:92092900:clu_98559_NA
46	8:93029659:93088193:clu_98578_NA
46	8:93929238:93966634:clu_98595_NA
46	8:93933888:93966634:clu_98595_NA
46	8:93933888:93978235:clu_98595_NA
46	8:93966792:93978036:clu_98595_NA
46	8:94717276:94721999:clu_98615_NA
47	8:141358045:141370149:clu_99557_NA
47	8:141445339:141460889:clu_99560_NA
47	8:141678523:141679826:clu_99573_NA
47	8:141678523:141684397:clu_99573_NA
47	8:141679834:141684397:clu_99573_NA
47	8:141774389:141799573:clu_99577_NA
47	8:141829119:141856359:clu_99578_NA
47	8:141900868:142011224:clu_99580_NA
47	8:142148236:142160933:clu_99587_NA
47	8:142166069:142173432:clu_99589_NA
47	8:142166069:142175285:clu_99589_NA
47	8:142166088:142170731:clu_99589_NA
47	8:142173528:142175285:clu_99589_NA
47	8:142173528:142176289:clu_99589_NA
47	8:142176488:142185299:clu_99591_NA
47	8:142178624:142185304:clu_99591_NA
47	8:142195377:142198547:clu_99600_NA
47	8:142195377:142199085:clu_99600_NA
47	8:142199245:142200383:clu_99601_NA
47	8:142199245:142202430:clu_99601_NA
47	8:142200516:142202430:clu_99601_NA
47	8:142227632:142228110:clu_99604_NA
47	8:142231864:142264088:clu_99605_NA
47	8:142402184:142418077:clu_99612_NA
47	8:142402184:142431488:clu_99612_NA
47	8:142417249:142418077:clu_99612_NA
47	8:142432373:142435148:clu_99613_NA
47	8:142432445:142435148:clu_99613_NA
47	8:142437169:142437850:clu_99615_NA
47	8:142437169:142441027:clu_99615_NA
47	8:143310940:143313252:clu_99643_NA
47	8:143310940:143317359:clu_99643_NA
47	8:143310940:143356142:clu_99643_NA
47	8:143313362:143317359:clu_99643_NA
47	8:143353052:143354418:clu_99643_NA
47	8:143353052:143356142:clu_99643_NA
47	8:143353052:143361221:clu_99643_NA
47	8:143354948:143356142:clu_99643_NA
47	8:143356224:143356770:clu_99643_NA
47	8:143356224:143365774:clu_99643_NA
47	8:143361685:143365774:clu_99643_NA
47	8:143363308:143365774:clu_99643_NA
47	8:143413192:143435998:clu_99645_NA
47	8:143425833:143435998:clu_99645_NA
47	8:143427253:143435998:clu_99645_NA
47	8:143427253:143484465:clu_99645_NA
47	8:143536063:143545341:clu_99657_NA
47	8:143542876:143545341:clu_99657_NA
47	8:143561155:143562615:clu_99660_NA
47	8:143570799:143572133:clu_99666_NA
47	8:143592689:143599499:clu_99667_NA
47	8:143625069:143625578:clu_99680_NA
47	8:143740356:143744874:clu_99694_NA
47	8:143747939:143748464:clu_99694_NA
47	8:143747939:143749634:clu_99694_NA
47	8:143747939:143750994:clu_99694_NA
47	8:143809118:143816744:clu_99699_NA
47	8:144126234:144129096:clu_99717_NA
47	8:144241403:144241946:clu_99730_NA
48	9:12962416:12968103:clu_33700_NA
48	9:12962416:13003434:clu_33700_NA
48	9:12973275:13029408:clu_33700_NA
48	9:12973518:13003434:clu_33700_NA
48	9:13024185:13029408:clu_33700_NA
48	9:13250371:13279399:clu_33714_NA
48	9:14088325:14112998:clu_33732_NA
48	9:14088325:14120439:clu_33732_NA
48	9:14102509:14112998:clu_33732_NA
48	9:14120623:14125634:clu_33734_NA
48	9:14179779:14180658:clu_33735_NA
48	9:14179779:14306988:clu_33735_NA
48	9:14555734:14639894:clu_33754_NA
48	9:14619680:14622539:clu_33754_NA
48	9:14621638:14622539:clu_33754_NA
48	9:14640010:14652736:clu_33755_NA
48	9:14640010:14658747:clu_33755_NA
48	9:14652833:14658747:clu_33755_NA
48	9:14674383:14677296:clu_33757_NA
48	9:14674383:14680031:clu_33757_NA
48	9:14680160:14688245:clu_33756_NA
48	9:14680160:14690335:clu_33756_NA
48	9:14688305:14690335:clu_33756_NA
48	9:14690383:14693642:clu_33759_NA
48	9:14737593:14740147:clu_33762_NA
48	9:14740232:14746921:clu_33762_NA
48	9:14750274:14750410:clu_33763_NA
48	9:14750508:14756372:clu_33763_NA
48	9:14755866:14756372:clu_33763_NA
48	9:14770804:14775787:clu_33764_NA
48	9:14776201:14784368:clu_33768_NA
48	9:14776251:14779924:clu_33768_NA
48	9:14789112:14791162:clu_33766_NA
48	9:14797640:14801650:clu_33769_NA
48	9:14816869:14819237:clu_33773_NA
48	9:14824990:14826594:clu_33775_NA
48	9:14824990:14841445:clu_33775_NA
48	9:14826925:14841445:clu_33775_NA
48	9:14846089:14847178:clu_33777_NA
48	9:14846089:14848663:clu_33777_NA
48	9:14848485:14848663:clu_33777_NA
48	9:14863901:14868742:clu_33779_NA
48	9:14869242:14877360:clu_33780_NA
48	9:14869242:14896793:clu_33780_NA
48	9:14869242:14909912:clu_33780_NA
48	9:14908890:14909912:clu_33780_NA
48	9:14909174:14909912:clu_33780_NA
48	9:14922401:14928837:clu_33780_NA
48	9:14929027:14931624:clu_33780_NA
48	9:14929027:14987891:clu_33780_NA
48	9:14931721:14987891:clu_33780_NA
48	9:14943687:14987891:clu_33780_NA
48	9:14977209:14987891:clu_33780_NA
48	9:14987954:14989298:clu_33782_NA
48	9:14987954:14992527:clu_33782_NA
48	9:14989338:14992527:clu_33782_NA
48	9:14989338:14993147:clu_33782_NA
48	9:14990343:14990984:clu_33782_NA
48	9:14990343:14993147:clu_33782_NA
48	9:14990343:14993698:clu_33782_NA
48	9:14990343:15047897:clu_33782_NA
48	9:14991250:14992527:clu_33782_NA
48	9:14992662:14997162:clu_33783_NA
48	9:14992752:14992996:clu_33782_NA
48	9:14992752:14993014:clu_33782_NA
48	9:14992752:14993147:clu_33782_NA
48	9:14992862:14997162:clu_33783_NA
48	9:14993157:14997162:clu_33783_NA
48	9:14993188:14997162:clu_33783_NA
48	9:14993347:14994432:clu_33783_NA
48	9:14993347:14997162:clu_33783_NA
48	9:14993427:14997162:clu_33783_NA
48	9:14996400:14997162:clu_33783_NA
48	9:14997321:15000352:clu_33784_NA
48	9:15000539:15001632:clu_33784_NA
48	9:15001730:15007730:clu_33784_NA
48	9:15001730:15011674:clu_33784_NA
48	9:15001730:15017353:clu_33784_NA
48	9:15007880:15011674:clu_33784_NA
48	9:15007880:15017353:clu_33784_NA
48	9:15011761:15013287:clu_33784_NA
48	9:15011761:15017353:clu_33784_NA
48	9:15013446:15017353:clu_33784_NA
48	9:15177812:15182305:clu_33788_NA
48	9:15177812:15185278:clu_33788_NA
48	9:15224503:15225915:clu_33791_NA
48	9:15306272:15307082:clu_33791_NA
48	9:15444704:15447093:clu_33792_NA
48	9:15447247:15451318:clu_33792_NA
48	9:15460311:15460434:clu_33793_NA
48	9:15460311:15461629:clu_33793_NA
48	9:15471174:15472630:clu_33796_NA
48	9:15506635:15510115:clu_33798_NA
48	9:15552538:15563976:clu_33801_NA
48	9:15553300:15563976:clu_33801_NA
48	9:15571757:15573779:clu_33801_NA
48	9:15594170:15597628:clu_33802_NA
48	9:15666321:15678756:clu_33803_NA
48	9:15678894:15695233:clu_33803_NA
48	9:15874661:15888981:clu_33812_NA
48	9:15883189:15885512:clu_33812_NA
48	9:15885586:15885659:clu_33812_NA
48	9:15885586:15885688:clu_33812_NA
48	9:15888086:15888981:clu_33812_NA
48	9:15888086:15920268:clu_33812_NA
48	9:15920420:15952415:clu_33812_NA
48	9:15920420:15971607:clu_33812_NA
48	9:16018374:16020590:clu_33812_NA
48	9:16022583:16024428:clu_33812_NA
48	9:16023665:16024428:clu_33812_NA
49	10:94000118:94000849:clu_20315_NA
49	10:94297307:94332670:clu_20327_NA
49	10:94452509:94454304:clu_20332_NA
49	10:94688179:94694067:clu_20335_NA
49	10:94733989:94757231:clu_20337_NA
49	10:94757372:94759007:clu_20338_NA
49	10:95076570:95079629:clu_20349_NA
49	10:95082930:95085583:clu_20350_NA
49	10:95116605:95119590:clu_20353_NA
49	10:95132842:95134520:clu_20354_NA
49	10:95141153:95141669:clu_20356_NA
49	10:95141153:95143835:clu_20356_NA
49	10:95169496:95185828:clu_20360_NA
49	10:95191273:95191353:clu_20362_NA
49	10:95259842:95262859:clu_20365_NA
49	10:95259991:95262870:clu_20365_NA
49	10:95360256:95360424:clu_20368_NA
49	10:95360560:95360671:clu_20370_NA
49	10:95430605:95436410:clu_20373_NA
49	10:95435458:95436410:clu_20373_NA
49	10:95441355:95445003:clu_20374_NA
49	10:95459863:95461433:clu_20376_NA
49	10:95459863:95461931:clu_20376_NA
49	10:95459863:95462132:clu_20376_NA
49	10:95461552:95462132:clu_20376_NA
49	10:95518125:95518517:clu_20379_NA
49	10:95653968:95666009:clu_20384_NA
49	10:95672556:95713766:clu_20385_NA
49	10:95713925:95748253:clu_20385_NA
49	10:95746742:95747478:clu_20385_NA
49	10:95746742:95748253:clu_20385_NA
49	10:95747630:95748253:clu_20385_NA
49	10:95752626:95752977:clu_20386_NA
49	10:95753741:95790440:clu_20386_NA
49	10:95777192:95790440:clu_20386_NA
49	10:95993908:95995672:clu_20392_NA
49	10:96028793:96030206:clu_20394_NA
49	10:96052776:96053265:clu_20399_NA
49	10:96053396:96058281:clu_20399_NA
49	10:96073139:96081658:clu_20400_NA
49	10:96084861:96084960:clu_20403_NA
49	10:96084861:96087725:clu_20403_NA
49	10:96085142:96087725:clu_20403_NA
49	10:96104231:96104610:clu_20405_NA
49	10:96112160:96112653:clu_20407_NA
49	10:96112160:96112740:clu_20407_NA
49	10:96117972:96121422:clu_20409_NA
49	10:96121198:96121422:clu_20409_NA
49	10:96201776:96207392:clu_20412_NA
49	10:96207427:96211315:clu_20412_NA
49	10:96207427:96234425:clu_20412_NA
49	10:96306317:96313883:clu_20414_NA
49	10:96824717:96826965:clu_20437_NA
49	10:96827448:96828324:clu_20438_NA
49	10:96827448:96828992:clu_20438_NA
49	10:96827448:96871088:clu_20438_NA
49	10:96827448:96902951:clu_20438_NA
49	10:96827448:96902993:clu_20438_NA
49	10:96904175:96985305:clu_20438_NA
49	10:96928883:96932825:clu_20438_NA
49	10:96928883:96985305:clu_20438_NA
49	10:96932944:96988095:clu_20438_NA
49	10:96985468:96987104:clu_20438_NA
49	10:96987228:96988095:clu_20438_NA
5	1:95286034:95286505:clu_12327_NA
5	1:95294142:95303267:clu_12330_NA
5	1:95639445:95657106:clu_12341_NA
5	1:95696550:95709767:clu_12342_NA
5	1:95699871:95702904:clu_12342_NA
5	1:95699871:95709767:clu_12342_NA
5	1:95699871:95709769:clu_12342_NA
5	1:95699871:95712312:clu_12342_NA
5	1:95699871:95718042:clu_12342_NA
5	1:95703016:95705333:clu_12342_NA
5	1:95710207:95712098:clu_12342_NA
5	1:95710254:95712312:clu_12342_NA
5	1:95710271:95712312:clu_12342_NA
5	1:95710276:95712312:clu_12342_NA
5	1:95710307:95712312:clu_12342_NA
5	1:95714395:95718042:clu_12342_NA
5	1:95975918:96004138:clu_12351_NA
5	1:97270495:97272422:clu_12364_NA
5	1:97278662:97278829:clu_12365_NA
5	1:97278662:97278832:clu_12365_NA
5	1:97843483:97847949:clu_12386_NA
5	1:97846729:97847949:clu_12386_NA
5	1:98146421:98157273:clu_12379_NA
5	1:98520059:98521085:clu_12391_NA
5	1:98520059:98596970:clu_12391_NA
5	1:98520059:98747916:clu_12391_NA
5	1:98520059:98858611:clu_12391_NA
5	1:98520059:99005079:clu_12391_NA
5	1:98523354:98596254:clu_12391_NA
5	1:98523354:98596970:clu_12391_NA
5	1:98523354:98659065:clu_12391_NA
5	1:98523354:98674707:clu_12391_NA
5	1:98523354:98715002:clu_12391_NA
5	1:98523354:98736151:clu_12391_NA
5	1:98523354:98792365:clu_12391_NA
5	1:98523354:98858611:clu_12391_NA
5	1:98539107:98715002:clu_12391_NA
5	1:98539107:98736151:clu_12391_NA
5	1:98553146:98596254:clu_12391_NA
5	1:98568869:98596254:clu_12391_NA
5	1:98568869:98596970:clu_12391_NA
5	1:98568869:98736151:clu_12391_NA
5	1:98568869:98747916:clu_12391_NA
5	1:98568869:98859219:clu_12391_NA
5	1:98569733:98596254:clu_12391_NA
5	1:98660209:98660943:clu_12391_NA
5	1:98660209:98674707:clu_12391_NA
5	1:98661044:98674707:clu_12391_NA
5	1:98715102:98747916:clu_12391_NA
5	1:98715102:98858611:clu_12391_NA
5	1:98715102:98859219:clu_12391_NA
5	1:98748027:98791177:clu_12391_NA
5	1:98748027:98792365:clu_12391_NA
5	1:98791247:98792365:clu_12391_NA
5	1:98791307:98792365:clu_12391_NA
5	1:98809311:98858611:clu_12391_NA
50	10:105074025:105086291:clu_21017_NA
50	10:105141598:105145083:clu_21027_NA
50	10:105345090:105348442:clu_21037_NA
50	10:105345177:105348626:clu_21037_NA
50	10:105348533:105348626:clu_21037_NA
50	10:105348696:105349613:clu_21037_NA
50	10:105348696:105365555:clu_21037_NA
50	10:105750597:105752742:clu_21059_NA
50	10:105768114:105770574:clu_21060_NA
50	10:105880077:105882723:clu_21066_NA
50	10:105891242:105893378:clu_21070_NA
50	10:105891954:105892531:clu_21070_NA
50	10:105891954:105893378:clu_21070_NA
50	10:105892344:105893378:clu_21070_NA
50	10:105892589:105893378:clu_21070_NA
50	10:105900759:105902039:clu_21073_NA
50	10:105902151:105912365:clu_21074_NA
50	10:105903384:105905234:clu_21075_NA
50	10:105906107:105907649:clu_21074_NA
50	10:105926476:105927379:clu_21072_NA
50	10:105926476:105928502:clu_21072_NA
50	10:105927495:105938787:clu_21072_NA
50	10:105948168:105951957:clu_21082_NA
50	10:105956691:105965721:clu_21083_NA
50	10:105957796:105965721:clu_21083_NA
50	10:105985315:105990348:clu_21086_NA
50	10:106014331:106014921:clu_21089_NA
50	10:106019556:106022737:clu_21091_NA
50	10:106019556:106025842:clu_21091_NA
50	10:106022835:106025842:clu_21091_NA
50	10:106029027:106034443:clu_21092_NA
50	10:106029027:106058886:clu_21092_NA
50	10:106034707:106058886:clu_21092_NA
50	10:106035092:106037652:clu_21092_NA
50	10:106035092:106057336:clu_21092_NA
50	10:106035092:106058886:clu_21092_NA
50	10:106037874:106039128:clu_21092_NA
50	10:106039229:106045693:clu_21092_NA
50	10:106039229:106057336:clu_21092_NA
50	10:106039229:106058886:clu_21092_NA
50	10:106051427:106057336:clu_21092_NA
50	10:106075822:106076125:clu_21098_NA
50	10:106075822:106080931:clu_21098_NA
50	10:106075822:106087427:clu_21098_NA
50	10:106075822:106088112:clu_21098_NA
50	10:106075822:106088623:clu_21098_NA
50	10:106075822:106088717:clu_21098_NA
50	10:106075822:106093096:clu_21098_NA
50	10:106075822:106098004:clu_21098_NA
50	10:106075822:106098516:clu_21098_NA
50	10:106124557:106125572:clu_21100_NA
50	10:106124647:106125572:clu_21100_NA
50	10:106126573:106128181:clu_21101_NA
50	10:106159258:106163487:clu_21104_NA
50	10:106160661:106163491:clu_21104_NA
50	10:106163102:106163487:clu_21104_NA
50	10:106163598:106166447:clu_21104_NA
50	10:106401712:106505916:clu_21107_NA
50	10:106506037:106602550:clu_21107_NA
51	10:105074025:105086291:clu_21017_NA
51	10:105141598:105145083:clu_21027_NA
51	10:105345090:105348442:clu_21037_NA
51	10:105348696:105349613:clu_21037_NA
51	10:105348696:105365555:clu_21037_NA
51	10:105750597:105752742:clu_21059_NA
51	10:105768114:105770574:clu_21060_NA
51	10:105880077:105882723:clu_21066_NA
51	10:105891242:105893378:clu_21070_NA
51	10:105891954:105892531:clu_21070_NA
51	10:105891954:105893378:clu_21070_NA
51	10:105892344:105893378:clu_21070_NA
51	10:105892589:105893378:clu_21070_NA
51	10:105900759:105902039:clu_21073_NA
51	10:105902151:105912365:clu_21074_NA
51	10:105903384:105905234:clu_21075_NA
51	10:105906107:105907649:clu_21074_NA
51	10:105926476:105927379:clu_21072_NA
51	10:105926476:105928502:clu_21072_NA
51	10:105927495:105938787:clu_21072_NA
51	10:105948168:105951957:clu_21082_NA
51	10:105956691:105965721:clu_21083_NA
51	10:105957796:105965721:clu_21083_NA
51	10:105985315:105990348:clu_21086_NA
51	10:106014331:106014921:clu_21089_NA
51	10:106019556:106022737:clu_21091_NA
51	10:106019556:106025842:clu_21091_NA
51	10:106022835:106025842:clu_21091_NA
51	10:106029027:106034443:clu_21092_NA
51	10:106029027:106058886:clu_21092_NA
51	10:106034707:106058886:clu_21092_NA
51	10:106035092:106037652:clu_21092_NA
51	10:106035092:106057336:clu_21092_NA
51	10:106035092:106058886:clu_21092_NA
51	10:106037874:106039128:clu_21092_NA
51	10:106039229:106045693:clu_21092_NA
51	10:106039229:106057336:clu_21092_NA
51	10:106039229:106058886:clu_21092_NA
51	10:106051427:106057336:clu_21092_NA
51	10:106075822:106076125:clu_21098_NA
51	10:106075822:106080931:clu_21098_NA
51	10:106075822:106087427:clu_21098_NA
51	10:106075822:106088112:clu_21098_NA
51	10:106075822:106088623:clu_21098_NA
51	10:106075822:106088717:clu_21098_NA
51	10:106075822:106093096:clu_21098_NA
51	10:106075822:106098004:clu_21098_NA
51	10:106075822:106098516:clu_21098_NA
51	10:106124557:106125572:clu_21100_NA
51	10:106124647:106125572:clu_21100_NA
51	10:106126573:106128181:clu_21101_NA
51	10:106159258:106163487:clu_21104_NA
51	10:106160661:106163491:clu_21104_NA
51	10:106163102:106163487:clu_21104_NA
51	10:106163598:106166447:clu_21104_NA
51	10:106401712:106505916:clu_21107_NA
51	10:106506037:106602550:clu_21107_NA
52	11:27360572:27362243:clu_29067_NA
52	11:27561663:27604445:clu_29074_NA
52	11:27661552:27680718:clu_29075_NA
52	11:27680009:27680718:clu_29075_NA
52	11:28131948:28134865:clu_29091_NA
52	11:28135151:28143689:clu_29091_NA
52	11:28135151:28145409:clu_29091_NA
52	11:28135151:28156093:clu_29091_NA
52	11:28135151:28184876:clu_29091_NA
52	11:28135151:28311753:clu_29091_NA
